02, 17-04-2017 21:21:07, Power               ,GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Fan speed           ,Fan tachometer      ,Core clock          ,Memory clock        ,Memory usage        ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,RAM usage           ,Pagefile usage      
80, 17-04-2017 21:21:29, 89.000              ,67.000              ,77.000              ,52.000              ,0.000               ,5.000               ,70.000              ,2305.000            ,1961.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,1.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,99.000              ,73.958              ,69.212              ,78.448              ,84.606              ,84.606              ,84.606              ,83.067              ,81.527              ,80.004              ,8519.000            ,12157.000           
80, 17-04-2017 21:21:29, 91.000              ,67.000              ,70.000              ,48.000              ,0.000               ,4.000               ,70.000              ,2318.000            ,1961.500            ,4006.800            ,3330.020            ,0.000               ,1.000               ,1.000               ,0.000               ,98.000              ,98.000              ,100.000             ,100.000             ,100.000             ,100.000             ,98.000              ,98.000              ,100.000             ,85.417              ,89.583              ,88.542              ,91.667              ,88.542              ,85.417              ,88.542              ,90.625              ,88.542              ,8517.000            ,12156.000           
80, 17-04-2017 21:21:30, 98.000              ,67.000              ,92.000              ,61.000              ,0.000               ,5.000               ,70.000              ,2331.000            ,1961.500            ,4006.800            ,3330.020            ,0.000               ,1.000               ,1.000               ,0.000               ,97.000              ,97.000              ,98.000              ,98.000              ,99.000              ,99.000              ,97.000              ,97.000              ,99.000              ,85.417              ,89.583              ,88.542              ,91.667              ,88.542              ,85.417              ,88.542              ,90.625              ,88.542              ,8518.000            ,12163.000           
80, 17-04-2017 21:21:30, 94.000              ,67.000              ,97.000              ,64.000              ,0.000               ,6.000               ,70.000              ,2308.000            ,1949.000            ,4006.800            ,3330.590            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,78.125              ,79.688              ,85.938              ,87.500              ,85.938              ,73.438              ,90.625              ,87.500              ,83.594              ,8503.000            ,12132.000           
80, 17-04-2017 21:21:31, 85.000              ,67.000              ,89.000              ,62.000              ,0.000               ,5.000               ,70.000              ,2292.000            ,1961.500            ,4006.800            ,3330.590            ,0.000               ,0.000               ,1.000               ,0.000               ,98.000              ,98.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,78.125              ,79.688              ,85.938              ,87.500              ,85.938              ,73.438              ,90.625              ,87.500              ,83.594              ,8523.000            ,12170.000           
80, 17-04-2017 21:21:31, 81.000              ,67.000              ,72.000              ,50.000              ,0.000               ,4.000               ,70.000              ,2311.000            ,1961.500            ,4006.800            ,3330.508            ,0.000               ,0.000               ,1.000               ,0.000               ,98.000              ,98.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,78.125              ,79.688              ,85.938              ,87.500              ,85.938              ,73.438              ,90.625              ,87.500              ,83.594              ,8532.000            ,12184.000           
80, 17-04-2017 21:21:32, 83.000              ,67.000              ,79.000              ,55.000              ,0.000               ,4.000               ,70.000              ,2314.000            ,1949.000            ,4006.800            ,3330.508            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,96.000              ,100.000             ,88.426              ,93.687              ,92.708              ,90.625              ,96.875              ,88.542              ,93.750              ,95.833              ,92.556              ,8539.000            ,12195.000           
80, 17-04-2017 21:21:32, 92.000              ,67.000              ,82.000              ,56.000              ,0.000               ,4.000               ,70.000              ,2311.000            ,1961.500            ,4006.800            ,3330.508            ,0.000               ,0.000               ,1.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,98.000              ,98.000              ,100.000             ,88.426              ,93.687              ,92.708              ,90.625              ,96.875              ,88.542              ,93.750              ,95.833              ,92.556              ,8519.000            ,12161.000           
80, 17-04-2017 21:21:33, 82.000              ,67.000              ,81.000              ,57.000              ,0.000               ,4.000               ,70.000              ,2330.000            ,1961.500            ,4006.800            ,3330.594            ,0.000               ,0.000               ,1.000               ,0.000               ,97.000              ,97.000              ,100.000             ,100.000             ,99.000              ,99.000              ,97.000              ,97.000              ,99.000              ,90.625              ,85.938              ,92.708              ,90.625              ,96.875              ,88.542              ,93.750              ,95.833              ,91.862              ,8517.000            ,12163.000           
80, 17-04-2017 21:21:33, 72.000              ,67.000              ,78.000              ,53.000              ,0.000               ,5.000               ,70.000              ,2317.000            ,1961.500            ,4006.800            ,3330.594            ,0.000               ,0.000               ,1.000               ,0.000               ,99.000              ,99.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,90.625              ,85.938              ,88.426              ,88.426              ,90.530              ,88.426              ,91.582              ,90.530              ,89.310              ,8518.000            ,12163.000           
